pid,local_id,parent,mods_genre_ms,Title
harleyspiller:33653,26-1-58,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46420,26-1-58,info:fedora/harleyspiller:MetadataReview10,menus,New Sky Wok Restaurant
harleyspiller:33589,26-1-59,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46379,26-1-59,info:fedora/harleyspiller:MetadataReview10,menus,New Star
harleyspiller:33431,26-1-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46154,26-1-6,info:fedora/harleyspiller:MetadataReview10,menus,May Gong
harleyspiller:33597,26-1-60,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46368,26-1-60,info:fedora/harleyspiller:MetadataReview10,menus,New Sun King
harleyspiller:33647,26-1-61,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46423,26-1-61,info:fedora/harleyspiller:MetadataReview10,menus,New Sunny Garden
harleyspiller:33410,26-1-62,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46178,26-1-62,info:fedora/harleyspiller:MetadataReview10,menus,New Tasty Garden
harleyspiller:33462,26-1-63,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46241,26-1-63,info:fedora/harleyspiller:MetadataReview10,menus,New Tung Hing
harleyspiller:33527,26-1-64,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46296,26-1-64,info:fedora/harleyspiller:MetadataReview10,menus,New Win Way
harleyspiller:33425,26-1-65,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46197,26-1-65,info:fedora/harleyspiller:MetadataReview10,menus,Nha Trang Palace
harleyspiller:33635,26-1-66,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46405,26-1-66,info:fedora/harleyspiller:MetadataReview10,menus,Nice China Town
harleyspiller:33534,26-1-67,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46312,26-1-67,info:fedora/harleyspiller:MetadataReview10,menus,Nine-D Thai Cuisine
harleyspiller:33586,26-1-68,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46345,26-1-68,info:fedora/harleyspiller:MetadataReview10,menus,No. 1 Chinese Restaurant
harleyspiller:33662,26-1-69,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46450,26-1-69,info:fedora/harleyspiller:MetadataReview10,menus,No. 1 Chinese Restaurant
harleyspiller:33493,26-1-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46250,26-1-7,info:fedora/harleyspiller:MetadataReview10,menus,Me & My Egg Roll
harleyspiller:33532,26-1-70,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46319,26-1-70,info:fedora/harleyspiller:MetadataReview10,menus,No 1. Chinese Restaurant
harleyspiller:33632,26-1-71,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46414,26-1-71,info:fedora/harleyspiller:MetadataReview10,menus,No. 1 Taste
harleyspiller:33416,26-1-72,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46200,26-1-72,info:fedora/harleyspiller:MetadataReview10,menus,Nueva Victoria
harleyspiller:33520,26-1-73,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46299,26-1-73,info:fedora/harleyspiller:MetadataReview10,menus,Nuevo Lucky Corner Restaurant
harleyspiller:33453,26-1-74,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46244,26-1-74,info:fedora/harleyspiller:MetadataReview10,menus,Nyonya
harleyspiller:33402,26-1-75,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46181,26-1-75,info:fedora/harleyspiller:MetadataReview10,menus,Ocean Palace Pavilion
harleyspiller:33644,26-1-76,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46432,26-1-76,info:fedora/harleyspiller:MetadataReview10,menus,Off Shore Restaurant
harleyspiller:33594,26-1-77,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46376,26-1-77,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Garden Restaurant
harleyspiller:33542,26-1-78,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46342,26-1-78,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Kitchen
harleyspiller:33617,26-1-79,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46388,26-1-79,info:fedora/harleyspiller:MetadataReview10,menus,Oriental Restaurant
harleyspiller:33471,26-1-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46307,26-1-8,info:fedora/harleyspiller:MetadataReview10,menus,Mee Fung
harleyspiller:33484,26-1-80,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46259,26-1-80,info:fedora/harleyspiller:MetadataReview10,menus,Ou Yang Restaurant Inc.
harleyspiller:33379,26-1-81,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46160,26-1-81,info:fedora/harleyspiller:MetadataReview10,menus,Pac Food Restaurant
harleyspiller:33674,26-1-82,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46438,26-1-82,info:fedora/harleyspiller:MetadataReview10,menus,Pacificana Restaurant
harleyspiller:33583,26-1-83,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46354,26-1-83,info:fedora/harleyspiller:MetadataReview10,menus,Pad Thai
harleyspiller:33554,26-1-84,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46330,26-1-84,info:fedora/harleyspiller:MetadataReview10,menus,Palacio Chino Restaurant
harleyspiller:33614,26-1-85,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46397,26-1-85,info:fedora/harleyspiller:MetadataReview10,menus,Panda
harleyspiller:33448,26-1-86,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46212,26-1-86,info:fedora/harleyspiller:MetadataReview10,menus,Panda Garden
harleyspiller:33505,26-1-87,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46276,26-1-87,info:fedora/harleyspiller:MetadataReview10,menus,Panda Garden
harleyspiller:33465,26-1-88,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46232,26-1-88,info:fedora/harleyspiller:MetadataReview10,menus,Paneantico
harleyspiller:33397,26-1-89,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46186,26-1-89,info:fedora/harleyspiller:MetadataReview10,menus,Park Asia
harleyspiller:33413,26-1-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46206,26-1-9,info:fedora/harleyspiller:MetadataReview10,menus,Mei Mei
harleyspiller:33502,26-1-90,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46288,26-1-90,info:fedora/harleyspiller:MetadataReview10,menus,Park Avenue Chinese Restaurant
harleyspiller:33440,26-1-91,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46217,26-1-91,info:fedora/harleyspiller:MetadataReview10,menus,Patsy's
harleyspiller:33603,26-1-92,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46400,26-1-92,info:fedora/harleyspiller:MetadataReview10,menus,Pearl Garden Restaurant
harleyspiller:33548,26-1-93,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46339,26-1-93,info:fedora/harleyspiller:MetadataReview10,menus,Pearl Of China
harleyspiller:33572,26-1-94,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46357,26-1-94,info:fedora/harleyspiller:MetadataReview10,menus,Pearl Of China
harleyspiller:33668,26-1-95,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46447,26-1-95,info:fedora/harleyspiller:MetadataReview10,menus,Peking
harleyspiller:33376,26-1-96,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46172,26-1-96,info:fedora/harleyspiller:MetadataReview10,menus,Peking 2
harleyspiller:33476,26-1-97,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46265,26-1-97,info:fedora/harleyspiller:MetadataReview10,menus,Peking Kitchen
harleyspiller:33517,26-1-98,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46304,26-1-98,info:fedora/harleyspiller:MetadataReview10,menus,Peking Kitchen
harleyspiller:33428,26-1-99,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46191,26-1-99,info:fedora/harleyspiller:MetadataReview10,menus,Peking Kitchen
harleyspiller:32852,27-1-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46694,27-1-1,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:33018,27-1-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46650,27-1-10,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:32908,27-1-100,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46762,27-1-100,info:fedora/harleyspiller:MetadataReview10,menus,Dong Yi Feng
harleyspiller:32805,27-1-101,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46653,27-1-101,info:fedora/harleyspiller:MetadataReview10,menus,Dorado
harleyspiller:33126,27-1-102,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46560,27-1-102,info:fedora/harleyspiller:MetadataReview10,menus,Dorado Restaurant
harleyspiller:33024,27-1-103,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46465,27-1-103,info:fedora/harleyspiller:MetadataReview10,menus,Dowon
harleyspiller:32985,27-1-104,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46523,27-1-104,info:fedora/harleyspiller:MetadataReview10,menus,Dragon & Phoenix
harleyspiller:33048,27-1-105,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46578,27-1-105,info:fedora/harleyspiller:MetadataReview10,menus,Dragon King
harleyspiller:32884,27-1-106,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46635,27-1-106,info:fedora/harleyspiller:MetadataReview10,menus,Dragon Town
harleyspiller:32949,27-1-107,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46697,27-1-107,info:fedora/harleyspiller:MetadataReview10,menus,Duck Hyang
harleyspiller:32887,27-1-108,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46753,27-1-108,info:fedora/harleyspiller:MetadataReview10,menus,Dynasty Chinese Restaurant
harleyspiller:32825,27-1-109,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46677,27-1-109,info:fedora/harleyspiller:MetadataReview10,menus,Dynasty Chinese Restaurant
harleyspiller:33123,27-1-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46714,27-1-11,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:32952,27-1-110,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46712,27-1-110,info:fedora/harleyspiller:MetadataReview10,menus,Dynasty
harleyspiller:32814,27-1-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46526,27-1-12,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:32920,27-1-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46581,27-1-13,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:32934,27-1-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46563,27-1-14,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:32875,27-1-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46468,27-1-15,info:fedora/harleyspiller:MetadataReview10,menus,18-Broadway Kitchen
harleyspiller:33063,27-1-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46777,27-1-16,info:fedora/harleyspiller:MetadataReview10,menus,66
harleyspiller:33003,27-1-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46668,27-1-17,info:fedora/harleyspiller:MetadataReview10,menus,A2
harleyspiller:33030,27-1-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46629,27-1-18,info:fedora/harleyspiller:MetadataReview10,menus,ABC Chelikorfu
harleyspiller:33105,27-1-19,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46726,27-1-19,info:fedora/harleyspiller:MetadataReview10,menus,Accord Café
harleyspiller:33075,27-1-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46535,27-1-2,info:fedora/harleyspiller:MetadataReview10,menus,[Restaurant name in Chinese]
harleyspiller:33096,27-1-20,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46735,27-1-20,info:fedora/harleyspiller:MetadataReview10,menus,"Adelita, La"
harleyspiller:33042,27-1-21,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46620,27-1-21,info:fedora/harleyspiller:MetadataReview10,menus,Ah Rhee Soo
harleyspiller:32902,27-1-22,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46605,27-1-22,info:fedora/harleyspiller:MetadataReview10,menus,Ali Chef 93
harleyspiller:32843,27-1-23,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46506,27-1-23,info:fedora/harleyspiller:MetadataReview10,menus,Amy's
harleyspiller:32858,27-1-24,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
