local ID,Correct Document ID,person_name,Update_Person_Note_1,role,Update Role to ,Source Data from https://docs.google.com/spreadsheets/d/1FOGLzWUCnqeR9FoqH_sUAKdSa6-gG1Rc5ncKtoT5p4k/edit#gid=684112097,related_people_original
1063.0,Carte_Turche_816,Asitane-i Saadetimden İzmire varınca yol üzerinde olan Yeniçeri Serdarları,delete,undetermined,,,
1064.0,Carte_Turche_818,Lefkoşe Kadısı,delete,Addressee,,,
1065.0,Carte_Turche_822,Baba Masnik,,undetermined,,,
1066.0,Carte_Turche_823,Not indicated in the Ottoman text but could be from Kaymakam,delete,Sender,,,
1067.0,Carte_Turche_825,Belgrad Kaymakamı,delete,Addressee,,,
1068.0,Carte_Turche_827,"Ömer Paşa, beylerbeyi of Kıbrıs",Ömer Paşa - Kıbrıs Beylerbeyi,undetermined,,,
1069.0,Carte_Turche_83,Leb-i deryada olan ve deryada yürüyen sancakbeyleri,delete,Addressee,,,
1070.0,Carte_Turche_83,Leb-i deryada vaki olan Kadılar,delete,undetermined,,,
1071.0,Carte_Turche_834,Kilidü'l-bahr Dizdarları (this title seems to be imcomplete in the Ottoman text),delete,Addressee,,,
1072.0,Carte_Turche_837,İstanbul Bostancıbaşı,delete,Addressee,,,
1073.0,Carte_Turche_837,İstanbul Sekban Ağası,delete,undetermined,,,
1074.0,Carte_Turche_838,"İbrahim Paşa, Kaymakam",İbrahim Paşa - Kaymakam,Sender,,,
1077.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki ayan-ı vilayet,delete,Addressee,,,
1076.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki kale dizdarları,delete,undetermined,,,
1075.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki mütesellimler,delete,Addressee,,,
1079.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki Ocak kapudanları,delete,Addressee,,,
1078.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki Sair iş erbabları,delete,Addressee,,,
1080.0,Carte_Turche_840,Asitane-i saadetimden Venedik hududuna varıncaya karadan ve deryadan yol üzerinde vaki olan kazalarda vaki Sair Korsan taifesi,delete,Addressee,,,
1082.0,Carte_Turche_842,Anton Beneti,,undetermined,,,
1081.0,Carte_Turche_842,unfinished order/orders not related to a certain subject,delete,Sender,,,
1085.0,Carte_Turche_844,Ceralimo Alberti,"Alberti, Girolamo",Mentioned,,,
1086.0,Carte_Turche_844,Hacı Hüseyin bin Abdullah,,undetermined,,,
1083.0,Carte_Turche_844,"Hal, il Paşa, Kapudan",delete,undetermined,,,
1087.0,Carte_Turche_844,Hasan Bey ibn Mustafa,,undetermined,,,
1091.0,Carte_Turche_844,Hasan bin Abdi,,Mentioned,,,
1090.0,Carte_Turche_844,İbrahim Bey,,Mentioned,,,
1084.0,Carte_Turche_844,Matya Cani,,undetermined,,,
1089.0,Carte_Turche_844,Mehmed Çelebi,,undetermined,,,
1092.0,Carte_Turche_844,Mustafa bin Şaban,,Mentioned,,,
1088.0,Carte_Turche_844,Yusuf Bey,,Mentioned,,,
1093.0,Carte_Turche_845,Pargalu Petro,,Mentioned,,,
1095.0,Carte_Turche_846,Piri Bey,,Mentioned,,,
1094.0,Carte_Turche_846,Şaban Paşa,,undetermined,,,
1096.0,Carte_Turche_849,Anayollu Deli Bey,,undetermined,,,
1097.0,Carte_Turche_849,Ayamavralı Deli Ali,,Mentioned,,,
1098.0,Carte_Turche_849,Eğri Ayaklı Ali Reis,,undetermined,,,
1099.0,Carte_Turche_849,İlyas,,undetermined,,,
1101.0,Carte_Turche_85,Sultan Selim,,undetermined,,,
1100.0,Carte_Turche_85,Yakmud Suransu,,Mentioned,,,
1102.0,Carte_Turche_850,Mora sancakbeyi Mehmed,Mehmed - Mora Sancakbeyi,Sender,,,
1104.0,Carte_Turche_851,Ayamavra Dizdarı Hasan Ağa,Hasan Ağa - Ayamavra Dizdaro,undetermined,,,
1106.0,Carte_Turche_851,Cezair Yeniçerilerinden Deli Ali,Deli Ali - Cezair Yeniçerisi ,undetermined,,,
1105.0,Carte_Turche_851,Garibler Ağası Eğri Ayaklı,delete,Mentioned,,,
1103.0,Carte_Turche_851,"Halil Paşa, Kapudan",Halil Paşa - Kapudan,Sender,,,
1107.0,Carte_Turche_851,Veli oğlu Karaahmed,,undetermined,,,
1109.0,Carte_Turche_852,Ayamavra Kapudanı Mustafa Bey,Mustafa Bey - Ayamavra Kapudanı,undetermined,,,
1108.0,Carte_Turche_852,"İbrahim Paşa, Sadrazam",İbrahim Paşa - Sadrazam,Sender,,,
1110.0,Carte_Turche_852,Süleyman Çavuş,,Mentioned,,,
1111.0,Carte_Turche_853,Kapudan,delete,Sender,,,
1112.0,Carte_Turche_855,Ayamavra Beyi Mustafa,Mustafa - Ayamavra Beyi,undetermined,,,
1113.0,Carte_Turche_856,Paşa (no name is given in the Ottoman text),delete,Sender,,,
1114.0,Carte_Turche_858,Kapucu Ali,Ali - Kapucu,undetermined,,,
1115.0,Carte_Turche_860,"Marko Anton, dragoman",,undetermined,,,
1116.0,Carte_Turche_861,Ayamavra Kadıları,delete,Addressee,,,
1118.0,Carte_Turche_863,Ayamavra dizdarı Hasan,Hasan - Ayamavra Dizdarı,Mentioned,,,
1117.0,Carte_Turche_863,Ayamavra sancağıbeyi Mustafa,Mustafa - Ayamavra Sancakbeyi,undetermined,,,
1120.0,Carte_Turche_863,Cezair yeniçerilerinden Deli Ali,Deli Ali - Cezair Yeniçerisi,undetermined,,,
1119.0,Carte_Turche_863,Garibağası Eğriayaklı,delete,undetermined,,,
1121.0,Carte_Turche_865,Kıbrısda olan Kadılar,delete,Addressee,,,
1122.0,Carte_Turche_866,Marko İspalini,,Mentioned,,,
1123.0,Carte_Turche_868,Kara Deli,delete,undetermined,,,
1124.0,Carte_Turche_870,Piro Kordovan,,undetermined,,,
1125.0,Carte_Turche_871,Ergiri Kasrı kadısı,delete,undetermined,,,
1127.0,Carte_Turche_872,Belgrad emval-ı hassa müfettişi,delete,undetermined,,,
1126.0,Carte_Turche_872,İlbasan sancakbeyi,delete,Addressee,,,
1128.0,Carte_Turche_873,Belgrad Müfettişi,delete,Addressee,,,
1129.0,Carte_Turche_873,Hamza,,undetermined,,,
1130.0,Carte_Turche_874,Belgrad müfettişi,delete,Addressee,,,
1132.0,Carte_Turche_874,İsa bin Hüseyin,,undetermined,,,
1133.0,Carte_Turche_874,Karabuga Ahmed,,Mentioned,,,
1131.0,Carte_Turche_874,Pervane Reis,,Mentioned,,,
1134.0,Carte_Turche_874,Topçubaşı Mahmud,Mahmud - Topçubaşı,undetermined,,,
1137.0,Carte_Turche_875,Hano,,undetermined,,,
1135.0,Carte_Turche_875,Sefer Çavuş,,Mentioned,,,
1136.0,Carte_Turche_875,Uzun Mustafa,,Mentioned,,,
1139.0,Carte_Turche_876,Manisa sancabeyi Mehmed,Mehmed - Manisa Sancakbeyi,Mentioned,,,
1138.0,Carte_Turche_876,şehzade Mehmed,,undetermined,,,
1143.0,Carte_Turche_877,Di Mosori,,Mentioned,,,
1141.0,Carte_Turche_877,Kilis Dizdarı,delete,undetermined,,,
1140.0,Carte_Turche_877,Kilis Garibler Ağası,delete,Addressee,,,
1142.0,Carte_Turche_877,Nikola Macinge,,undetermined,,,
1144.0,Carte_Turche_878,Südde-i Saadetimden Kotora varub gelince yol üzerinde olan Kadılar,delete,Addressee,,,
1145.0,Carte_Turche_879,Südde-i Saadetimden Bozcaadaya varub yol üzerinde olan Boğazhisar Dizdarları,delete,Addressee,,,
1146.0,Carte_Turche_879,Yuro,,undetermined,,,
1147.0,Carte_Turche_88,Köstendil Kadısı,delete,Addressee,,,
1148.0,Carte_Turche_88,Recep Ağa,,undetermined,,,
1149.0,Carte_Turche_880,Simon Karlu,,Mentioned,,,
1151.0,Carte_Turche_881,"Canezin, dragoman","Salvago, Gianesin",Mentioned,,,
1152.0,Carte_Turche_881,David,,undetermined,,,
1150.0,Carte_Turche_881,"Fracevani, consul in Gelibolu",,undetermined,,,
1153.0,Carte_Turche_882,"Abdi Reis (Türk Abdi Reis), janissary",Türk Abdi Reis - Yeniçeri,undetermined,,,
1157.0,Carte_Turche_882,"David, emin of Bozcaada",David - Bozcaada Emini,Mentioned,,,
1154.0,Carte_Turche_882,"Kara Sinan, janissary",Kara Sinan - Yeniçeri,Mentioned,,,
1156.0,Carte_Turche_882,"Kör Mahmud, janissary",Kör Mahmud - Yeniçeri,undetermined,,,
1159.0,Carte_Turche_882,Midilli Muhafızı Sinan Subaşı,Sinan - Subaşı ve Midilli Muhafızı,Mentioned,,,
1158.0,Carte_Turche_882,Yeniçeri Ağası Mahmud,Mahmud - Yeniçeri Ağası,undetermined,,,
1155.0,Carte_Turche_882,Yeniçeri Divane Kasım,Divane Kasım - Yeniçeri,undetermined,,,
1160.0,Carte_Turche_885,gümrük mütesellimi Sefer,Sefer - Gümrük Mütesellimi,undetermined,,,
1161.0,Carte_Turche_886,Kudüs-i Şerif Sancakbeyi Mehmed,delete,Addressee,,,
1162.0,Carte_Turche_887,sancakbeyi Mehmed,Mehmed - Sancakbeyi,undetermined,,,
1164.0,Carte_Turche_888,beylerbeyi Ahmed,Ahmed - Beylerbeyi,undetermined,,,
1163.0,Carte_Turche_888,Sultaniye Dizdarı,delete,Addressee,,,
1171.0,Carte_Turche_889,"Cenazin, dragoman (Canezin in previous documents)","Salvago, Gianesin",undetermined,,,
1170.0,Carte_Turche_889,Kapu Kethüdası Ali,Ali - Kapu Kethüdası,Mentioned,,,
1169.0,Carte_Turche_889,kapudan Sinan Paşa,Sinan Paşa - Kapudan,undetermined,,,
1166.0,Carte_Turche_889,"Matyo Orlando (Uyulando), Venetian captain",,undetermined,,,
1167.0,Carte_Turche_889,Nakşe beyi Musa,Musa - Nakşe Beyi,Mentioned,,,
1165.0,Carte_Turche_889,Sultaniye Kadısı,delete,Addressee,,,
1168.0,Carte_Turche_889,Sultaniye naibi Mustafa,Mustafa - Sultaniye Naibi,undetermined,,,
1172.0,Carte_Turche_890,"Matyo Uyulando (Orlando), Venetian captain",,undetermined,,,
1176.0,Carte_Turche_892,Boğazhisarı Dizdarları,delete,Addressee,,,
1174.0,Carte_Turche_892,"Deryada yürüyen
Sancakbeyleri",delete,Addressee,,,
1173.0,Carte_Turche_892,Gelibolu kadısı,delete,Addressee,,,
1177.0,Carte_Turche_892,"Loyzo (Levzo), dragoman in Cyprus",,Mentioned,,,
1178.0,Carte_Turche_892,"Piero, dragoman in Cyprus",,undetermined,,,
1175.0,Carte_Turche_892,Silivri Kadısı,delete,Addressee,,,
1181.0,Carte_Turche_893,Kapudan Sinan Paşa,Sinan Paşa - Kapudan,undetermined,,,
1179.0,Carte_Turche_893,Mahruse-i İstanbuldan Dubrovnike ve Kotora varub gelince yol üzerinde olan Sancakbeyleri,delete,Addressee,,,
1180.0,Carte_Turche_893,Mahruse-i İstanbuldan Dubrovnike ve Kotora varub gelince yol üzerinde olan yerlerde olan Kadılar,delete,Addressee,,,
1182.0,Carte_Turche_894,"Marko Venir, new bailo","Venier, Marco",undetermined,,,
1183.0,Carte_Turche_896,Naretva kadısı,delete,Addressee,,,
1184.0,Carte_Turche_897,Dimyat Sancakbeyi,delete,Addressee,,,
1185.0,Carte_Turche_897,Nikola Korelnik,,undetermined,,,
1186.0,Carte_Turche_898,Ali Reis,,undetermined,,,
1187.0,Carte_Turche_90,Südde-i saadetimden Kilise varınca yol üzerinde olan sancakbeyleri,delete,Addressee,,,
1188.0,Carte_Turche_900,Kıbrıs Defterdarı Behram,delete,Addressee,,,
1189.0,Carte_Turche_901,"Behram, defterdar of Kıbrıs",Behram - Kıbrıs Defterdarı,undetermined,,,
1190.0,Carte_Turche_903,Diyakolodo Dimitri,,undetermined,,,
1192.0,Carte_Turche_904,Sakız kadısı,delete,Addressee,,,
1191.0,Carte_Turche_904,Şehzade Mehmed,,Addressee,,,
1197.0,Carte_Turche_905,Addressee,delete,Addressee,,,
1200.0,Carte_Turche_905,Cevan Antonyo Dimarko,,undetermined,,,
1201.0,Carte_Turche_905,Dukika Balsari,,undetermined,,,
1198.0,Carte_Turche_905,Kefe İskele Eminleri,delete,Sender,,,
1193.0,Carte_Turche_905,Kefe Kadısı,delete,Addressee,,,
1194.0,Carte_Turche_905,Kefe Müfettişleri,delete,Addressee,,,
1196.0,Carte_Turche_905,Kefe Nazırları,delete,undetermined,,,
1195.0,Carte_Turche_905,Kefe Zabitleri,delete,Addressee,,,
1199.0,Carte_Turche_905,Piero Antonyo Miler,,Mentioned,,,
1202.0,Carte_Turche_906,Batista Massa,,undetermined,,,
1203.0,Carte_Turche_907,Vitoviyove Otoviyo veledat-ı Yana,,undetermined,,,
1204.0,Carte_Turche_908,"Kordovan Mehmed, defterdar of Cyprus",Mehmed - Kıbrıs Defterdarı,undetermined,,,
1205.0,Carte_Turche_909,"Mehmed, defterdar Kordovan, merchant",Mehmed - Defterdar,undetermined,,,
1207.0,Carte_Turche_91,Habazin (dragoman),parse,undetermined,,,Kilis Kadıları|Addressee|Porte|Sender|Habazin (dragoman)
1206.0,Carte_Turche_91,Kilis Kadıları,delete,Addressee,,,
1209.0,Carte_Turche_910,"Hıristoforo Baroti, former dragoman",,undetermined,,,
1208.0,Carte_Turche_910,"Lorenco Bernardo, former bailo","Bernardo, Lorenzo",undetermined,,,
1210.0,Carte_Turche_910,"Marino veled-i Yanoli, non-Muslim Ottoman merchant",,undetermined,,,
1217.0,Carte_Turche_911,"Ali, former defterdar of Cyprus",Ali - Sabıkan Kıbrıs Defterdarı,undetermined,,,
1214.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Ammal,delete,Addressee,,,
1213.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Emna [Eminler],delete,Addressee,,,
1212.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Kadılar,delete,Addressee,,,
1211.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Sancakbeyleri,delete,Addressee,,,
1215.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Subaşılar,delete,Addressee,,,
1216.0,Carte_Turche_911,Südde-i saadetimden Kudüs-i Şerife varub gelince yol üzerinde vaki olan Vilayet Zabitleri,delete,Sender,,,
1218.0,Carte_Turche_912,"Frate Bernardin Prutori, priest of the bailo's house",,undetermined,,,
1220.0,Carte_Turche_914,Bosnada olan Kadılar,delete,Addressee,,,
1219.0,Carte_Turche_914,Bosnada olan Sancakbeyleri,delete,Addressee,,,
1221.0,Carte_Turche_914,Bosnada olan zabitleri,delete,Addressee,,,
1222.0,Carte_Turche_915,Otaviyo Delaviyo,,undetermined,,,
1223.0,Carte_Turche_918,"Ali, former beylerbeyi of Haleb",Ali - Sabıkan Haleb Beylerbeyi,undetermined,,,
1225.0,Carte_Turche_919,"Hasan, beylerbeyi of Bosna",Hasan - Bosna Beylerbeyi,undetermined,,,
1226.0,Carte_Turche_919,"Otaviyo Delaviyo, new consul of Venice in Bosna",,Mentioned,,,
1224.0,Carte_Turche_919,Selanik Sancakbeyi,delete,Addressee,,,
1229.0,Carte_Turche_92,Corci Yovanvik,,Mentioned,,,
1228.0,Carte_Turche_92,Deli Ramazan,,undetermined,,,
1227.0,Carte_Turche_92,Nova Azabları Ağası,delete,Addressee,,,
1230.0,Carte_Turche_92,Petro Robkovnik,,undetermined,,,
1231.0,Carte_Turche_920,"Vetor Soranca, Venetian noble","Soranzo, Vittorio",undetermined,,,
1233.0,Carte_Turche_922,Ceralimo Dominiko Nikola Pile,,Mentioned,,,
1232.0,Carte_Turche_922,"Mehemed, beylerbeyi of Kefe",Mehemed - Kefe Beylerbeyi,undetermined,,,
1235.0,Carte_Turche_923,Kırka sancağıbeyi İbrahim,İbrahim - Kırka Sancakbeyi,undetermined,,,
1234.0,Carte_Turche_923,Kudüs-i Şerif Zabitleri,delete,Addressee,,,
1236.0,Carte_Turche_924,guardian Françesko İspalo,"İspalo, Françesko",undetermined,,,
1237.0,Carte_Turche_925,"Elvend oğlu Ali, beylerbeyi of Haleb",Elvend oğlu Ali - Haleb Beylerbeyi,undetermined,,,
1238.0,Carte_Turche_926,İskenderiye Kadısı,delete,Addressee,,,
1239.0,Carte_Turche_927,Kuds-i Şerif Sancakbeyi,delete,Addressee,,,
1240.0,Carte_Turche_927,Podgoriçe Voyavodası Hüseyin,Hüseyin - Podgoriçe Voyvodası,undetermined,,,
1241.0,Carte_Turche_94,Vezir Sinan Paşa,,Sender,,,
1242.0,Carte_Turche_95,"Mehmed Pa, şa",Mehmed Paşa,Sender,,,
1243.0,Carte_Turche_96,Kadı or Müftü,delete,Sender,,,
1244.0,Copy_of_Documents-Zadar_03,Ibrahim-aga,İbrahim Ağa,author-issuer,,,
1245.0,Copy_of_Documents-Zadar_04,Haidar,Haydar,author-issuer,,,
1246.0,Copy_of_Documents-Zadar_06,Mehmed-efendi defterdar,Mehmed Efendi - Defterdar,author-issuer,,,
1247.0,Copy_of_Documents-Zadar_07,Jusuf-aga kapidzi basi,Yusuf Ağa - Kapucubaşı,author-issuer,,,
1248.0,Copy_of_Documents-Zadar_09,Durakbegovic,,author-issuer,,,
1249.0,Copy_of_Documents-Zadar_09,Mehmed-beg,Mehmed Bey,undetermined,,,
1251.0,Copy_of_Documents-Zadar_10,Marino,,undetermined,,,
1250.0,Copy_of_Documents-Zadar_10,Zorzi,,undetermined,,,
1252.0,Copy_of_Documents-Zadar_101,Sultan,delete,author-issuer,,,
1254.0,Copy_of_Documents-Zadar_102,Grimani,,undetermined,,,
1253.0,Copy_of_Documents-Zadar_102,Muhamed-beg,Muhammed Bey,author-issuer,,,
1255.0,Copy_of_Documents-Zadar_103,Musli-efendi Bosnian defterdar,Müsli Efendi - Bosna Defterdarı OR Bosnalı defterdar,author-issuer,,,
1256.0,Copy_of_Documents-Zadar_105,Hasan beg,Hasan Bey,undetermined,,,
1257.0,Copy_of_Documents-Zadar_107,Mustafa-pasha,Mustafa Paşa,author-issuer,,,
1259.0,Copy_of_Documents-Zadar_108,Cesare,,undetermined,,,
1258.0,Copy_of_Documents-Zadar_108,Corona,delete,author-issuer,,,
1260.0,Copy_of_Documents-Zadar_11,Atalgic,,author-issuer,,,
1262.0,Copy_of_Documents-Zadar_116,Gio: Batta,,author-issuer,,,
1261.0,Copy_of_Documents-Zadar_116,Soppe Fortezza,,author-issuer,,,
1263.0,Copy_of_Documents-Zadar_118,Cornaro,,author-issuer,,,
1264.0,Copy_of_Documents-Zadar_118,Girolamo,,undetermined,,,
1265.0,Copy_of_Documents-Zadar_12,Omer-pasha,Ömer Paşa,author-issuer,,,
1266.0,Copy_of_Documents-Zadar_120,Mehmed efendi Bosnian defterdar,Mehmed Efendi -  Bosna Defterdarı OR Bosnalı defterdar,author-issuer,,,
1268.0,Copy_of_Documents-Zadar_13,Ali-aga,Ali Ağa,author-issuer,,,
1267.0,Copy_of_Documents-Zadar_13,Kurbegovic,,author-issuer,,,
1269.0,Copy_of_Documents-Zadar_14,Medmed-beg,Mehmed Bey,undetermined,,,
1270.0,Copy_of_Documents-Zadar_15,Homer-pasha,Ömer Paşa,author-issuer,,,
1271.0,Copy_of_Documents-Zadar_18,Hasan-beg,Hasan Bey,undetermined,,,
1272.0,Copy_of_Documents-Zadar_21,Lovro,,undetermined,,,
1273.0,Copy_of_Documents-Zadar_23,Haz-aga,Haz Ağa,undetermined,,,
1275.0,Copy_of_Documents-Zadar_24,Vucet,,undetermined,,,
1274.0,Copy_of_Documents-Zadar_24,Vukicevic,,author-issuer,,,
1276.0,Copy_of_Documents-Zadar_30,Musli efendi,Müsli Efendi,author-issuer,,,
1277.0,Copy_of_Documents-Zadar_31,Klaricic,,author-issuer,,,
1278.0,Copy_of_Documents-Zadar_31,Petar,,undetermined,,,
1280.0,Copy_of_Documents-Zadar_32,Jurica,,undetermined,,,
1279.0,Copy_of_Documents-Zadar_32,Maglicic,,undetermined,,,
1282.0,Copy_of_Documents-Zadar_35,Ali-beg,Ali Bey,author-issuer,,,
1281.0,Copy_of_Documents-Zadar_35,Korbegovic,,author-issuer,,,
1283.0,Copy_of_Documents-Zadar_38,Casanova,,author-issuer,,,
1285.0,Copy_of_Documents-Zadar_40,Jura,,undetermined,,,
1284.0,Copy_of_Documents-Zadar_40,Kacic,,author-issuer,,,
1286.0,Copy_of_Documents-Zadar_41,Babic,,author-issuer,,,
1287.0,Copy_of_Documents-Zadar_41,Tadija,,undetermined,,,
1288.0,Copy_of_Documents-Zadar_42,Babahmetovic,,author-issuer,,,
1289.0,Copy_of_Documents-Zadar_42,Celil-aga,Celil Ağa,undetermined,,,
1290.0,Copy_of_Documents-Zadar_43,Babhmetovic,,author-issuer,,,
1291.0,Copy_of_Documents-Zadar_43,Calil-aga,Celil Ağa,undetermined,,,
1292.0,Copy_of_Documents-Zadar_44,Zelil-aga Baba,,undetermined,,,
1293.0,Copy_of_Documents-Zadar_56,knez Pavle,,author-issuer,,,
1294.0,Copy_of_Documents-Zadar_59,Daut-aga,,author-issuer,,,
1295.0,Copy_of_Documents-Zadar_60,Mustafic,,author-issuer,,,
1296.0,Copy_of_Documents-Zadar_61,Pastrovic,,author-issuer,,,
1298.0,Copy_of_Documents-Zadar_62,Azi-beg,Azi Bey,author-issuer,,,
1297.0,Copy_of_Documents-Zadar_62,Kurbetovic,,author-issuer,,,
1299.0,Copy_of_Documents-Zadar_64,Batric,,author-issuer,,,
1300.0,Copy_of_Documents-Zadar_65,Chierinbegovich,,author-issuer,,,
1301.0,Copy_of_Documents-Zadar_79,ctb,delete,undetermined,,,
1302.0,Copy_of_Documents-Zadar_79,Tomic,,undetermined,,,
1303.0,Copy_of_Documents-Zadar_82,Mehmed Bosnian defterdar,Mehmed Bey - Bosna Defterdarı,author-issuer,,,
1304.0,Copy_of_Documents-Zadar_83,Durak beg,Durak Bey,undetermined,,,
1305.0,Copy_of_Documents-Zadar_89,Mehmet-efendi,Mehmet Efendi,author-issuer,,,
1306.0,Copy_of_Documents-Zadar_95,Halil-beg,Halil Bey,undetermined,,,
1308.0,Copy_of_Documents-Zadar_96,Dernis [?},,author-issuer,,,
1309.0,Copy_of_Documents-Zadar_96,Hasan-aga,Hasan Ağa,undetermined,,,
1307.0,Copy_of_Documents-Zadar_96,Voivoda,delete,author-issuer,,,
1311.0,doc_dragoman_venetian_archive_001,"Francese, Saban [rinegato]",,mentioned,,,
1310.0,doc_dragoman_venetian_archive_001,Locatello ?,Locatello,undetermined,,,
1312.0,doc_dragoman_venetian_archive_002,Grillo [Ambroso?],"Grillo, Ambroso",undetermined,,,
1313.0,doc_dragoman_venetian_archive_003,"[Fortis, Giacomo]","Fortis, Giacomo",undetermined,,,
1315.0,doc_dragoman_venetian_archive_004,"Cavalli, Marino [bailo, employer]","Cavalli, Marino",mentioned,,,
1314.0,doc_dragoman_venetian_archive_004,Pizzoni [Gabriel],,undetermined,,,
1316.0,doc_dragoman_venetian_archive_005,[Gioveni],Gioveni,mentioned,,,
1320.0,doc_dragoman_venetian_archive_005,[Marc’Antonio] Salvago,delete,undetermined,,,
1319.0,doc_dragoman_venetian_archive_005,Ambroso Borisi,"Grillo, Ambroso",undetermined,,,
1318.0,doc_dragoman_venetian_archive_005,Gianesino Grillo,"Grillo, Gianesin",undetermined,,,
1321.0,doc_dragoman_venetian_archive_005,Giuliano Navon,"Navon, Giuliano",undetermined,,,
1317.0,doc_dragoman_venetian_archive_005,Steffano Salvago,,undetermined,,,
1322.0,doc_dragoman_venetian_archive_006,"[Naon], Pasqual","Navon, Pasqua",undetermined,,,
1323.0,doc_dragoman_venetian_archive_008,"[Navon?], Pasca [Passa, Pasqual]","Navon, Pasqua",undetermined,,,
1324.0,doc_dragoman_venetian_archive_009,"[Navron/Nauran], Antonio Giuliano",parse,undetermined,,,"[Navron/Nauran], Antonio Giuliano"
1328.0,doc_dragoman_venetian_archive_010,[Marco Antonio],delete,undetermined,,,
1325.0,doc_dragoman_venetian_archive_010,"[Salvago,]",,undetermined,,,
1326.0,doc_dragoman_venetian_archive_010,"Borisi, [Marc'antonio] [Turco]","Borisi, Marcantonio",mentioned,,,
1329.0,doc_dragoman_venetian_archive_010,"Bruti, Barnabà",,undetermined,,,
1327.0,doc_dragoman_venetian_archive_010,Giuliano Velutello,"Velutello, Giuliano",undetermined,,,
1330.0,doc_dragoman_venetian_archive_010,Ibraim Agà,İbrahim Ağa,undetermined,,,
1331.0,doc_dragoman_venetian_archive_011,"[Salvago,] Mateca",,undetermined,,,
1332.0,doc_dragoman_venetian_archive_011,"Ragazzoni, Giacomo",,mentioned,,,
1333.0,doc_dragoman_venetian_archive_013,"[Salvago,] Zenesino",,notary,,,
1334.0,doc_dragoman_venetian_archive_013,"dispatch of bailo Alessandro Contarini from Andrianopoli, 3/5/1547, c. 191",delete,mentioned,,,
1335.0,doc_dragoman_venetian_archive_014,"[Salvago], Gianesino f Mateca",,undetermined,,,
1336.0,doc_dragoman_venetian_archive_015,"[Salvago], Mateca",,undetermined,,,
